line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
106  2.266410589526240E+07   10.740997  4.263277  4.342484  7.0702961E-01  2.7883642E-01  1.2084858E-03  9.0214229E-05  2.3246646E-03  5.1732668E-03  6.0892608E-06  8.0408872E-06  1.8758971E-03  1.3247657E-04  4.908E-11  0.1642  4.342484   -8.158  1.306986  7.675753  5.9981576E-03  9.8032329E-01  8.8492692E-05  2.4202310E-05  8.1191337E-03  1.3914916E-04  1.9466166E-07  4.0025833E-10  1.8247677E-03  6.2263981E-05  8.435E-07  2.989E-05  7.201E-05  9.147E-01  1.140E+00  3.94E+02  0.00E+00  1.99E+02  0.694106  0.047024  0.0000000E+00  9.8136657856E-02       3.579     8.80   -5.9082   -3.7280   -0.8967   -0.2362   -0.0956   -0.2947   -0.1515   -0.0230   -0.6354   -2.1802
107  2.268093758304358E+07   10.740846  4.266099  4.345418  7.0697615E-01  2.7888988E-01  1.2072063E-03  9.0211984E-05  2.3272436E-03  5.1720319E-03  6.0928971E-06  8.0342877E-06  1.8758931E-03  1.3244726E-04  4.919E-11  0.1630  4.345418   -8.150  1.330079  7.682277  4.4761292E-03  9.8184585E-01  9.0690705E-05  2.4818052E-05  8.1170234E-03  1.3788026E-04  1.8704775E-07  3.9398824E-10  1.8245562E-03  6.2829658E-05  8.404E-07  3.052E-05  7.430E-05  9.139E-01  1.142E+00  3.96E+02  0.00E+00  2.02E+02  0.696763  0.047309  0.0000000E+00  9.8106514440E-02       3.589     8.71   -5.9152   -3.7190   -0.9004   -0.2379   -0.0964   -0.2968   -0.1526   -0.0231   -0.6399   -2.1963
108  2.269588789669788E+07   10.740710  4.270742  4.350038  7.0696283E-01  2.7890321E-01  1.2068955E-03  9.0211334E-05  2.3278741E-03  5.1717275E-03  6.0937644E-06  8.0326825E-06  1.8758920E-03  1.3243962E-04  4.879E-11  0.1610  4.350038   -8.138  1.362018  7.692062  3.0041044E-03  9.8331839E-01  9.3208222E-05  2.5524929E-05  8.1146323E-03  1.3639436E-04  1.7972151E-07  3.8542584E-10  1.8243491E-03  6.3489457E-05  8.385E-07  3.101E-05  7.795E-05  9.153E-01  1.140E+00  3.99E+02  0.00E+00  2.01E+02  0.691888  0.047802  0.0000000E+00  9.8079685181E-02       3.602     8.58   -5.9269   -3.7059   -0.9063   -0.2404   -0.0976   -0.3000   -0.1542   -0.0234   -0.6467   -2.2210
109  2.271160520186740E+07   10.740560  4.278087  4.357143  7.0695264E-01  2.7891336E-01  1.2066540E-03  9.0210876E-05  2.3283620E-03  5.1714933E-03  6.0944478E-06  8.0314359E-06  1.8758912E-03  1.3243398E-04  4.829E-11  0.1550  4.357143   -8.131  1.416445  7.707726  1.5190792E-03  9.8480424E-01  9.7082344E-05  2.6612886E-05  8.1104383E-03  1.3469294E-04  1.7133837E-07  3.7329841E-10  1.8241188E-03  6.4433538E-05  8.353E-07  3.207E-05  8.448E-05  9.158E-01  1.103E+00  4.04E+02  0.00E+00  2.03E+02  0.690049  0.048609  0.0000000E+00  9.8051766771E-02       3.622     8.38   -5.9452   -3.6862   -0.9150   -0.2442   -0.0994   -0.3047   -0.1566   -0.0238   -0.6569   -2.2590
110  2.273088821362499E+07   10.740362  4.300679  4.372269  7.0694196E-01  2.7892398E-01  1.2063966E-03  9.0210442E-05  2.3288794E-03  5.1712465E-03  6.0951867E-06  8.0301087E-06  1.8758905E-03  1.3242834E-04  4.765E-11  0.0549  4.372269   -8.073  1.693403  7.765796  2.4040993E-05  9.8630280E-01  1.1496830E-04  3.1490693E-05  8.0862858E-03  1.3246271E-04  1.6545228E-07  2.8743825E-10  1.8238634E-03  6.6059933E-05  8.302E-07  3.446E-05  1.264E-04  9.146E-01  1.105E+00  4.13E+02  0.00E+00  2.09E+02  0.693934  0.051246  0.0000000E+00  9.8015562600E-02       3.661     8.01   -6.0017   -3.6605   -0.9327   -0.2517   -0.1032   -0.3141   -0.1612   -0.0247   -0.6777   -2.3412
111  2.273217870435596E+07   10.740351  4.297462  4.371357  7.0694147E-01  2.7892453E-01  1.2063820E-03  9.0210442E-05  2.3289075E-03  5.1712338E-03  6.0952331E-06  8.0300343E-06  1.8758904E-03  1.3242818E-04  4.761E-11  0.0103  4.371357   -8.080  1.754999  7.767630  2.0036647E-06  9.8632543E-01  1.1804454E-04  3.2127562E-05  8.0820549E-03  1.3241193E-04  1.6897165E-07  2.3912217E-10  1.8238606E-03  6.6112389E-05  8.296E-07  3.435E-05  1.390E-04  9.151E-01  1.104E+00  4.13E+02  0.00E+00  2.09E+02  0.692549  0.050932  0.0000000E+00  9.8013618805E-02       3.660     8.02   -5.9937   -3.6573   -0.9316   -0.2514   -0.1030   -0.3136   -0.1610   -0.0246   -0.6765   -2.3363
112  2.273343213569515E+07   10.740341  4.291958  4.369151  7.0694141E-01  2.7892459E-01  1.2063801E-03  9.0210437E-05  2.3289113E-03  5.1712319E-03  6.0952381E-06  8.0300246E-06  1.8758904E-03  1.3242813E-04  4.758E-11  0.0000  4.369151   -8.098  1.811333  7.766358  6.3764220E-08  9.8632752E-01  1.1873657E-04  3.2237769E-05  8.0811339E-03  1.3240631E-04  1.7046107E-07  2.1850842E-10  1.8238603E-03  6.6130047E-05  8.290E-07  3.395E-05  1.520E-04  9.158E-01  1.103E+00  4.12E+02  0.00E+00  2.07E+02  0.689763  0.050421  0.0000000E+00  9.8011878344E-02       3.657     8.05   -5.9799   -3.6556   -0.9290   -0.2504   -0.1025   -0.3124   -0.1603   -0.0245   -0.6736   -2.3243
113  2.273468555637766E+07   10.740331  4.287253  4.366278  7.0694128E-01  2.7892469E-01  1.2063781E-03  9.0210431E-05  2.3289156E-03  5.1712298E-03  6.0952437E-06  8.0300138E-06  1.8758904E-03  1.3242807E-04  4.755E-11  0.0000  4.366278   -8.111  1.864031  7.767125  1.6960865E-09  9.8632759E-01  1.1876438E-04  3.2240164E-05  8.0810996E-03  1.3240612E-04  1.7052522E-07  2.1555283E-10  1.8238602E-03  6.6130726E-05  8.283E-07  3.330E-05  1.650E-04  9.170E-01  1.102E+00  4.10E+02  0.00E+00  2.05E+02  0.686134  0.049956  0.0000000E+00  9.8010180988E-02       3.649     8.12   -5.9681   -3.6596   -0.9257   -0.2490   -0.1018   -0.3107   -0.1595   -0.0243   -0.6697   -2.3085
114  2.273576492913729E+07   10.740322  4.284634  4.363569  7.0694074E-01  2.7892519E-01  1.2063607E-03  9.0210456E-05  2.3289480E-03  5.1712159E-03  6.0953034E-06  8.0299258E-06  1.8758904E-03  1.3242802E-04  4.752E-11  0.0000  4.363569   -8.119  1.905483  7.768008  0.0000000E+00  9.8632759E-01  1.1876519E-04  3.2240219E-05  8.0810987E-03  1.3240612E-04  1.7052705E-07  2.1544708E-10  1.8238602E-03  6.6130744E-05  8.277E-07  3.257E-05  1.763E-04  9.181E-01  1.100E+00  4.08E+02  0.00E+00  2.02E+02  0.682194  0.049637  0.0000000E+00  9.8008575622E-02       3.640     8.21   -5.9616   -3.6680   -0.9227   -0.2475   -0.1011   -0.3089   -0.1586   -0.0241   -0.6659   -2.2936
115  2.273733177212606E+07   10.740309  4.283626  4.359256  7.0693800E-01  2.7892800E-01  1.2062617E-03  9.0210634E-05  2.3291317E-03  5.1711379E-03  6.0956512E-06  8.0294234E-06  1.8758904E-03  1.3242799E-04  4.748E-11  0.0000  4.359256   -8.111  1.961945  7.770166  0.0000000E+00  9.8632759E-01  1.1876519E-04  3.2240219E-05  8.0810987E-03  1.3240612E-04  1.7052705E-07  2.1544708E-10  1.8238602E-03  6.6130744E-05  8.271E-07  3.128E-05  1.925E-04  9.200E-01  1.132E+00  4.04E+02  0.00E+00  1.98E+02  0.676133  0.049417  0.0000000E+00  9.8006109597E-02       3.623     8.37   -5.9591   -3.6894   -0.9179   -0.2451   -0.0998   -0.3057   -0.1572   -0.0239   -0.6596   -2.2696
116  2.273854342060704E+07   10.740298  4.285110  4.355688  7.0693740E-01  2.7892853E-01  1.2062450E-03  9.0210650E-05  2.3291634E-03  5.1711240E-03  6.0957073E-06  8.0293381E-06  1.8758904E-03  1.3242789E-04  4.744E-11  0.0000  4.355688   -8.109  2.003736  7.773072  0.0000000E+00  9.8632759E-01  1.1876519E-04  3.2240219E-05  8.0810987E-03  1.3240612E-04  1.7052705E-07  2.1544708E-10  1.8238602E-03  6.6130744E-05  8.264E-07  3.005E-05  2.055E-04  9.217E-01  1.128E+00  4.00E+02  0.00E+00  1.94E+02  0.670032  0.049471  0.0000000E+00  9.8004318598E-02       3.606     8.54   -5.9628   -3.7133   -0.9141   -0.2429   -0.0987   -0.3029   -0.1559   -0.0236   -0.6541   -2.2495
117  2.273947642368096E+07   10.740293  4.287677  4.352907  7.0693679E-01  2.7892914E-01  1.2062243E-03  9.0210681E-05  2.3292019E-03  5.1711075E-03  6.0957787E-06  8.0292334E-06  1.8758904E-03  1.3242785E-04  4.742E-11  0.0000  4.352907   -8.105  2.032940  7.775284  0.0000000E+00  9.8632759E-01  1.1876519E-04  3.2240219E-05  8.0810987E-03  1.3240612E-04  1.7052705E-07  2.1544708E-10  1.8238602E-03  6.6130744E-05  8.258E-07  2.907E-05  2.156E-04  9.231E-01  1.126E+00  3.97E+02  0.00E+00  1.91E+02  0.664898  0.049645  0.0000000E+00  9.8003231887E-02       3.592     8.68   -5.9692   -3.7357   -0.9111   -0.2411   -0.0978   -0.3006   -0.1549   -0.0235   -0.6497   -2.2335
118  2.274071592032257E+07   10.740282  4.290428  4.349155  7.0693617E-01  2.7892977E-01  1.2062022E-03  9.0210720E-05  2.3292431E-03  5.1710901E-03  6.0958568E-06  8.0291207E-06  1.8758904E-03  1.3242784E-04  4.739E-11  0.0000  4.349155   -8.099  2.071573  7.778467  0.0000000E+00  9.8632759E-01  1.1876519E-04  3.2240219E-05  8.0810987E-03  1.3240612E-04  1.7052705E-07  2.1544708E-10  1.8238602E-03  6.6130744E-05  8.252E-07  2.780E-05  2.290E-04  9.251E-01  1.121E+00  3.93E+02  0.00E+00  1.86E+02  0.657629  0.049848  0.0000000E+00  9.8001398620E-02       3.573     8.87   -5.9761   -3.7643   -0.9069   -0.2386   -0.0966   -0.2975   -0.1535   -0.0233   -0.6437   -2.2117
119  2.274208070380054E+07   10.740272  4.294079  4.344980  7.0693555E-01  2.7893045E-01  1.2061792E-03  9.0210757E-05  2.3292858E-03  5.1710718E-03  6.0959370E-06  8.0290042E-06  1.8758904E-03  1.3242781E-04  4.735E-11  0.0000  4.344980   -8.092  2.111297  7.782131  0.0000000E+00  9.8632759E-01  1.1876519E-04  3.2240219E-05  8.0810987E-03  1.3240612E-04  1.7052705E-07  2.1544708E-10  1.8238602E-03  6.6130744E-05  8.245E-07  2.648E-05  2.437E-04  9.271E-01  1.118E+00  3.88E+02  0.00E+00  1.81E+02  0.649996  0.050166  0.0000000E+00  9.7999517908E-02       3.551     9.10   -5.9852   -3.7983   -0.9021   -0.2358   -0.0952   -0.2939   -0.1518   -0.0231   -0.6366   -2.1869
120  2.274319489668925E+07   10.740262  4.296866  4.341336  7.0693512E-01  2.7893082E-01  1.2061660E-03  9.0210778E-05  2.3293103E-03  5.1710614E-03  6.0959830E-06  8.0289373E-06  1.8758904E-03  1.3242780E-04  4.732E-11  0.0000  4.341336   -8.087  2.143815  7.785416  0.0000000E+00  9.8632759E-01  1.1876519E-04  3.2240219E-05  8.0810987E-03  1.3240612E-04  1.7052705E-07  2.1544708E-10  1.8238602E-03  6.6130744E-05  8.239E-07  2.541E-05  2.560E-04  9.288E-01  1.115E+00  3.84E+02  0.00E+00  1.78E+02  0.643783  0.050447  0.0000000E+00  9.7997769316E-02       3.533     9.29   -5.9922   -3.8275   -0.8977   -0.2333   -0.0940   -0.2907   -0.1503   -0.0229   -0.6303   -2.1647
121  2.274455966370229E+07   10.740251  4.300431  4.337046  7.0693455E-01  2.7893139E-01  1.2061484E-03  9.0210794E-05  2.3293438E-03  5.1710467E-03  6.0960422E-06  8.0288472E-06  1.8758904E-03  1.3242770E-04  4.728E-11  0.0000  4.337046   -8.080  2.180170  7.789294  0.0000000E+00  9.8632759E-01  1.1876519E-04  3.2240219E-05  8.0810987E-03  1.3240612E-04  1.7052705E-07  2.1544708E-10  1.8238602E-03  6.6130744E-05  8.233E-07  2.420E-05  2.710E-04  9.307E-01  1.111E+00  3.79E+02  0.00E+00  1.73E+02  0.636630  0.050808  0.0000000E+00  9.7995909648E-02       3.511     9.53   -6.0011   -3.8634   -0.8924   -0.2302   -0.0925   -0.2868   -0.1484   -0.0226   -0.6225   -2.1377
122  2.274603583700683E+07   10.740238  4.304102  4.332453  7.0693384E-01  2.7893210E-01  1.2061289E-03  9.0210787E-05  2.3293817E-03  5.1710294E-03  6.0961030E-06  8.0287476E-06  1.8758904E-03  1.3242744E-04  4.725E-11  0.0000  4.332453   -8.073  2.217857  7.793595  0.0000000E+00  9.8632759E-01  1.1876519E-04  3.2240219E-05  8.0810987E-03  1.3240612E-04  1.7052705E-07  2.1544708E-10  1.8238602E-03  6.6130744E-05  8.226E-07  2.297E-05  2.874E-04  9.326E-01  1.108E+00  3.74E+02  0.00E+00  1.68E+02  0.629255  0.051202  0.0000000E+00  9.7993885661E-02       3.488     9.78   -6.0103   -3.9022   -0.8868   -0.2268   -0.0908   -0.2825   -0.1463   -0.0224   -0.6137   -2.1081
123  2.274697436656033E+07   10.740232  4.306315  4.329637  7.0693361E-01  2.7893232E-01  1.2061234E-03  9.0210775E-05  2.3293930E-03  5.1710239E-03  6.0961184E-06  8.0287189E-06  1.8758903E-03  1.3242730E-04  4.723E-11  0.0000  4.329637   -8.069  2.239771  7.796226  0.0000000E+00  9.8632759E-01  1.1876519E-04  3.2240219E-05  8.0810987E-03  1.3240612E-04  1.7052705E-07  2.1544708E-10  1.8238602E-03  6.6130744E-05  8.220E-07  2.227E-05  2.979E-04  9.337E-01  1.106E+00  3.71E+02  0.00E+00  1.65E+02  0.624824  0.051439  0.0000000E+00  9.7992778092E-02       3.473     9.95   -6.0158   -3.9262   -0.8834   -0.2247   -0.0897   -0.2798   -0.1450   -0.0222   -0.6081   -2.0896
124  2.274825007273858E+07   10.740220  4.309546  4.325542  7.0693317E-01  2.7893277E-01  1.2061140E-03  9.0210740E-05  2.3294128E-03  5.1710140E-03  6.0961419E-06  8.0286699E-06  1.8758903E-03  1.3242698E-04  4.720E-11  0.0000  4.325542   -8.063  2.272015  7.800519  0.0000000E+00  9.8632759E-01  1.1876519E-04  3.2240219E-05  8.0810987E-03  1.3240612E-04  1.7052705E-07  2.1544708E-10  1.8238602E-03  6.6130744E-05  8.214E-07  2.126E-05  3.127E-04  9.353E-01  1.104E+00  3.67E+02  0.00E+00  1.62E+02  0.618175  0.051828  0.0000000E+00  9.7990805646E-02       3.453    10.18   -6.0239   -3.9619   -0.8784   -0.2216   -0.0880   -0.2757   -0.1429   -0.0220   -0.5997   -2.0620
125  2.274952577551031E+07   10.740208  4.312755  4.321418  7.0693311E-01  2.7893283E-01  1.2061127E-03  9.0210735E-05  2.3294154E-03  5.1710126E-03  6.0961451E-06  8.0286633E-06  1.8758903E-03  1.3242693E-04  4.716E-11  0.0000  4.321418   -8.056  2.303454  7.805000  0.0000000E+00  9.8632759E-01  1.1876519E-04  3.2240219E-05  8.0810987E-03  1.3240612E-04  1.7052705E-07  2.1544708E-10  1.8238602E-03  6.6130744E-05  8.207E-07  2.028E-05  3.280E-04  9.370E-01  1.100E+00  3.62E+02  0.00E+00  1.57E+02  0.611025  0.052223  0.0000000E+00  9.7988806904E-02       3.432    10.43   -6.0319   -3.9967   -0.8723   -0.2180   -0.0865   -0.2712   -0.1409   -0.0219   -0.5916   -2.0352
126  2.275046427940872E+07   10.740201  4.314776  4.318659  7.0693311E-01  2.7893283E-01  1.2061127E-03  9.0210735E-05  2.3294154E-03  5.1710126E-03  6.0961451E-06  8.0286633E-06  1.8758903E-03  1.3242693E-04  4.714E-11  0.0000  4.318659   -8.052  2.324173  7.808163  0.0000000E+00  9.8632759E-01  1.1876519E-04  3.2240219E-05  8.0810987E-03  1.3240612E-04  1.7052705E-07  2.1544708E-10  1.8238602E-03  6.6130744E-05  8.207E-07  1.968E-05  3.392E-04  9.380E-01  1.099E+00  3.60E+02  0.00E+00  1.55E+02  0.606612  0.052454  0.0000000E+00  9.7987660710E-02       3.418    10.60   -6.0369   -4.0208   -0.8683   -0.2157   -0.0854   -0.2683   -0.1395   -0.0218   -0.5858   -2.0162
127  2.275180010119855E+07   10.740188  4.317974  4.314427  7.0693311E-01  2.7893283E-01  1.2061126E-03  9.0210735E-05  2.3294156E-03  5.1710125E-03  6.0961453E-06  8.0286628E-06  1.8758903E-03  1.3242693E-04  4.710E-11  0.0000  4.314427   -8.045  2.355511  7.813135  0.0000000E+00  9.8632759E-01  1.1876519E-04  3.2240219E-05  8.0810987E-03  1.3240612E-04  1.7052705E-07  2.1544708E-10  1.8238602E-03  6.6130744E-05  8.201E-07  1.864E-05  3.558E-04  9.396E-01  1.096E+00  3.55E+02  0.00E+00  1.51E+02  0.599749  0.052856  0.0000000E+00  9.7985592910E-02       3.397    10.86   -6.0449   -4.0595   -0.8624   -0.2122   -0.0837   -0.2638   -0.1371   -0.0216   -0.5764   -1.9854
128  2.275319604482198E+07   10.740176  4.321071  4.310087  7.0693247E-01  2.7893353E-01  1.2060990E-03  9.0210686E-05  2.3294442E-03  5.1709982E-03  6.0961798E-06  8.0285918E-06  1.8758902E-03  1.3242647E-04  4.708E-11  0.0000  4.310087   -8.039  2.387359  7.818540  0.0000000E+00  9.8632759E-01  1.1876520E-04  3.2239920E-05  8.0810986E-03  1.3240649E-04  1.7052708E-07  2.1544336E-10  1.8238602E-03  6.6130744E-05  8.195E-07  1.778E-05  3.737E-04  9.417E-01  1.093E+00  3.51E+02  0.00E+00  1.47E+02  0.590551  0.053254  0.0000000E+00  9.7983476646E-02       3.376    11.13   -6.0527   -4.1006   -0.8565   -0.2087   -0.0819   -0.2592   -0.1347   -0.0213   -0.5662   -1.9520
129  2.275459198007277E+07   10.740163  4.324033  4.305684  7.0693114E-01  2.7893476E-01  1.2060635E-03  9.0210683E-05  2.3295129E-03  5.1709670E-03  6.0962924E-06  8.0284102E-06  1.8758902E-03  1.3242606E-04  4.704E-11  0.0000  4.305684   -8.033  2.418627  7.824135  0.0000000E+00  9.8632759E-01  1.1876523E-04  3.2239137E-05  8.0810983E-03  1.3240745E-04  1.7052716E-07  2.1543253E-10  1.8238602E-03  6.6130745E-05  8.182E-07  1.696E-05  3.921E-04  9.430E-01  1.090E+00  3.47E+02  0.00E+00  1.43E+02  0.584682  0.053641  0.0000000E+00  9.7981333589E-02       3.354    11.41   -6.0601   -4.1432   -0.8509   -0.2054   -0.0801   -0.2547   -0.1321   -0.0210   -0.5554   -1.9169
130  2.275565068981957E+07   10.740155  4.325768  4.302649  7.0693019E-01  2.7893574E-01  1.2060332E-03  9.0210709E-05  2.3295704E-03  5.1709418E-03  6.0963940E-06  8.0282558E-06  1.8758901E-03  1.3242588E-04  4.703E-11  0.0000  4.302649   -8.028  2.439791  7.828129  0.0000000E+00  9.8632759E-01  1.1876525E-04  3.2238626E-05  8.0810981E-03  1.3240808E-04  1.7052722E-07  2.1542479E-10  1.8238602E-03  6.6130745E-05  8.182E-07  1.643E-05  4.062E-04  9.440E-01  1.088E+00  3.44E+02  0.00E+00  1.41E+02  0.580487  0.053855  0.0000000E+00  9.7980075436E-02       3.340    11.60   -6.0644   -4.1724   -0.8471   -0.2032   -0.0788   -0.2516   -0.1302   -0.0208   -0.5478   -1.8921
131  2.275668586725407E+07   10.740143  4.328153  4.299026  7.0692905E-01  2.7893688E-01  1.2059992E-03  9.0210716E-05  2.3296358E-03  5.1709124E-03  6.0965038E-06  8.0280819E-06  1.8758901E-03  1.3242555E-04  4.700E-11  0.0000  4.299026   -8.023  2.464654  7.832915  0.0000000E+00  9.8632759E-01  1.1876530E-04  3.2237269E-05  8.0810976E-03  1.3240975E-04  1.7052738E-07  2.1540210E-10  1.8238602E-03  6.6130745E-05  8.176E-07  1.580E-05  4.209E-04  9.450E-01  1.087E+00  3.40E+02  0.00E+00  1.38E+02  0.575835  0.054193  0.0000000E+00  9.7978052596E-02       3.322    11.84   -6.0704   -4.2088   -0.8428   -0.2007   -0.0773   -0.2481   -0.1280   -0.0204   -0.5384   -1.8616
132  2.275808178158075E+07   10.740129  4.330722  4.294586  7.0692755E-01  2.7893835E-01  1.2059535E-03  9.0210751E-05  2.3297225E-03  5.1708743E-03  6.0966558E-06  8.0278494E-06  1.8758900E-03  1.3242525E-04  4.697E-11  0.0000  4.294586   -8.017  2.495486  7.838977  0.0000000E+00  9.8632759E-01  1.1876538E-04  3.2235275E-05  8.0810968E-03  1.3241221E-04  1.7052763E-07  2.1536415E-10  1.8238601E-03  6.6130745E-05  8.169E-07  1.503E-05  4.414E-04  9.463E-01  1.085E+00  3.36E+02  0.00E+00  1.35E+02  0.569664  0.054543  0.0000000E+00  9.7975821970E-02       3.301    12.13   -6.0768   -4.2533   -0.8377   -0.1977   -0.0754   -0.2438   -0.1253   -0.0200   -0.5267   -1.8235
133  2.275914045811950E+07   10.740121  4.332161  4.291481  7.0692620E-01  2.7893980E-01  1.2059076E-03  9.0210799E-05  2.3298091E-03  5.1708366E-03  6.0968113E-06  8.0276156E-06  1.8758900E-03  1.3242504E-04  4.696E-11  0.0000  4.291481   -8.013  2.516049  7.843329  0.0000000E+00  9.8632759E-01  1.1876545E-04  3.2233936E-05  8.0810963E-03  1.3241386E-04  1.7052781E-07  2.1533611E-10  1.8238601E-03  6.6130745E-05  8.163E-07  1.457E-05  4.567E-04  9.475E-01  1.082E+00  3.33E+02  0.00E+00  1.32E+02  0.563993  0.054730  0.0000000E+00  9.7974518040E-02       3.287    12.33   -6.0804   -4.2838   -0.8343   -0.1958   -0.0740   -0.2409   -0.1233   -0.0197   -0.5185   -1.7966
134  2.276053635080050E+07   10.740107  4.334424  4.286967  7.0692498E-01  2.7894092E-01  1.2058727E-03  9.0210816E-05  2.3298759E-03  5.1708069E-03  6.0969258E-06  8.0274373E-06  1.8758900E-03  1.3242475E-04  4.692E-11  0.0000  4.286967   -8.008  2.545662  7.849702  0.0000000E+00  9.8632759E-01  1.1876560E-04  3.2230314E-05  8.0810950E-03  1.3241833E-04  1.7052831E-07  2.1525192E-10  1.8238601E-03  6.6130745E-05  8.156E-07  1.390E-05  4.780E-04  9.488E-01  1.080E+00  3.30E+02  0.00E+00  1.29E+02  0.557954  0.055046  0.0000000E+00  9.7972239050E-02       3.266    12.63   -6.0861   -4.3291   -0.8295   -0.1930   -0.0721   -0.2368   -0.1205   -0.0193   -0.5064   -1.7570
135  2.276157153079752E+07   10.740095  4.336392  4.283370  7.0692418E-01  2.7894175E-01  1.2058515E-03  9.0210796E-05  2.3299178E-03  5.1707874E-03  6.0969899E-06  8.0273284E-06  1.8758899E-03  1.3242440E-04  4.689E-11  0.0000  4.283370   -8.002  2.569418  7.854896  0.0000000E+00  9.8632759E-01  1.1876586E-04  3.2224891E-05  8.0810930E-03  1.3242501E-04  1.7052911E-07  2.1510775E-10  1.8238600E-03  6.6130746E-05  8.150E-07  1.337E-05  4.946E-04  9.498E-01  1.078E+00  3.26E+02  0.00E+00  1.27E+02  0.553208  0.055335  0.0000000E+00  9.7970108282E-02       3.249    12.88   -6.0910   -4.3660   -0.8263   -0.1911   -0.0704   -0.2338   -0.1182   -0.0188   -0.4965   -1.7250
136  2.276263017414252E+07   10.740086  4.337561  4.280134  7.0692326E-01  2.7894268E-01  1.2058222E-03  9.0210828E-05  2.3299729E-03  5.1707634E-03  6.0970893E-06  8.0271793E-06  1.8758899E-03  1.3242427E-04  4.687E-11  0.0000  4.280134   -7.999  2.589426  7.859528  0.0000000E+00  9.8632759E-01  1.1876604E-04  3.2221223E-05  8.0810916E-03  1.3242953E-04  1.7052966E-07  2.1500025E-10  1.8238599E-03  6.6130746E-05  8.144E-07  1.296E-05  5.114E-04  9.506E-01  1.077E+00  3.24E+02  0.00E+00  1.25E+02  0.549060  0.055493  0.0000000E+00  9.7968761536E-02       3.234    13.10   -6.0939   -4.3976   -0.8240   -0.1897   -0.0688   -0.2316   -0.1161   -0.0184   -0.4874   -1.6963
137  2.276402604592016E+07   10.740072  4.339428  4.275475  7.0692231E-01  2.7894363E-01  1.2057944E-03  9.0210825E-05  2.3300269E-03  5.1707389E-03  6.0971773E-06  8.0270370E-06  1.8758899E-03  1.3242394E-04  4.684E-11  0.0000  4.275475   -7.994  2.618177  7.866226  0.0000000E+00  9.8632752E-01  1.1876655E-04  3.2211148E-05  8.0810879E-03  1.3244196E-04  1.7053128E-07  2.1467203E-10  1.8238598E-03  6.6130747E-05  8.131E-07  1.235E-05  5.346E-04  9.517E-01  1.075E+00  3.20E+02  0.00E+00  1.22E+02  0.543112  0.055763  0.0000000E+00  9.7966403368E-02       3.213    13.43   -6.0986   -4.4435   -0.8205   -0.1876   -0.0666   -0.2282   -0.1132   -0.0178   -0.4745   -1.6551
