line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
 35  2.298031589962408E+07    7.998485  3.599148  4.358769  7.3479660E-01  2.6114112E-01  2.7984786E-04  2.2797253E-05  7.8642417E-04  1.4292821E-03  2.1326582E-06  1.9290237E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2478  4.358769  -10.232  1.221585  7.546473  4.6204317E-01  5.3404892E-01  1.6791346E-05  4.5192226E-06  2.3185219E-03  5.5210308E-05  2.0860360E-07  2.2128720E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.258E-04  1.834E-04  8.349E-01  1.265E+00  5.33E+02  0.00E+00  3.75E+02  0.881253  0.013771  0.0000000E+00  9.7691140642E-02       4.230     3.59   -4.2479   -1.8711   -0.8893   -0.2632   -0.1118   -0.3311   -0.1613   -0.0247   -0.6780   -2.3767
 36  2.342884460567692E+07    7.998441  3.603676  4.358143  7.3426635E-01  2.6167112E-01  2.7080114E-04  2.2568850E-05  8.0340974E-04  1.4222111E-03  2.1909429E-06  1.8787865E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2455  4.358143  -10.217  1.222313  7.547454  4.5388750E-01  5.4220465E-01  1.6851058E-05  4.5355465E-06  2.3190513E-03  5.4510575E-05  2.0330894E-07  2.1768867E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.246E-04  1.825E-04  8.341E-01  1.267E+00  5.31E+02  0.00E+00  3.74E+02  0.882584  0.013913  0.0000000E+00  9.7684287411E-02       4.224     3.62   -4.2592   -1.8859   -0.8884   -0.2629   -0.1117   -0.3308   -0.1611   -0.0247   -0.6772   -2.3733
 37  2.388154184112329E+07    7.998399  3.608291  4.357528  7.3372083E-01  2.6221642E-01  2.6245770E-04  2.2337535E-05  8.1920708E-04  1.4155601E-03  2.2493663E-06  1.8320258E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2434  4.357528  -10.203  1.223058  7.548440  4.4574622E-01  5.5034599E-01  1.6907386E-05  4.5510693E-06  2.3193102E-03  5.4123153E-05  2.0043900E-07  2.1535478E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.234E-04  1.814E-04  8.331E-01  1.269E+00  5.29E+02  0.00E+00  3.74E+02  0.884119  0.014056  0.0000000E+00  9.7677638440E-02       4.217     3.65   -4.2707   -1.9007   -0.8876   -0.2627   -0.1115   -0.3305   -0.1609   -0.0246   -0.6764   -2.3700
 38  2.430402604461063E+07    7.998356  3.612651  4.356891  7.3321040E-01  2.6272661E-01  2.5449489E-04  2.2102323E-05  8.3434245E-04  1.4091640E-03  2.3042855E-06  1.7871572E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2411  4.356891  -10.189  1.223932  7.549432  4.3764794E-01  5.5844441E-01  1.6983658E-05  4.5720457E-06  2.3198464E-03  5.3388165E-05  1.9485386E-07  2.1189815E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.222E-04  1.805E-04  8.324E-01  1.271E+00  5.27E+02  0.00E+00  3.73E+02  0.885174  0.014194  0.0000000E+00  9.7670859980E-02       4.211     3.67   -4.2816   -1.9150   -0.8867   -0.2624   -0.1114   -0.3302   -0.1608   -0.0246   -0.6756   -2.3666
 39  2.475120098200656E+07    7.998310  3.617299  4.356210  7.3260261E-01  2.6333417E-01  2.4585791E-04  2.1822878E-05  8.5091524E-04  1.4020744E-03  2.3678991E-06  1.7379939E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2389  4.356210  -10.174  1.224697  7.550433  4.2949415E-01  5.6659813E-01  1.7030144E-05  4.5849732E-06  2.3194701E-03  5.3740623E-05  1.9445645E-07  2.1235175E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.210E-04  1.794E-04  8.314E-01  1.273E+00  5.25E+02  0.00E+00  3.73E+02  0.886771  0.014343  0.0000000E+00  9.7663617429E-02       4.204     3.70   -4.2932   -1.9303   -0.8857   -0.2621   -0.1113   -0.3299   -0.1606   -0.0245   -0.6747   -2.3630
 40  2.516473112539515E+07    7.998266  3.621707  4.355556  7.3205066E-01  2.6388598E-01  2.3846220E-04  2.1564721E-05  8.6522058E-04  1.3958943E-03  2.4247363E-06  1.6955176E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2367  4.355556  -10.161  1.225695  7.551435  4.2128361E-01  5.7480882E-01  1.7099827E-05  4.6040478E-06  2.3202935E-03  5.2688535E-05  1.8880636E-07  2.0761883E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.199E-04  1.785E-04  8.306E-01  1.274E+00  5.23E+02  0.00E+00  3.72E+02  0.888003  0.014486  0.0000000E+00  9.7656490742E-02       4.197     3.73   -4.3043   -1.9447   -0.8848   -0.2619   -0.1111   -0.3296   -0.1604   -0.0245   -0.6739   -2.3595
 41  2.559026979764112E+07    7.998219  3.626212  4.354925  7.3142523E-01  2.6451123E-01  2.3059396E-04  2.1268964E-05  8.8057280E-04  1.3891907E-03  2.4883145E-06  1.6498901E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2345  4.354925  -10.147  1.226562  7.552472  4.1313651E-01  5.8295591E-01  1.7162985E-05  4.6214939E-06  2.3201204E-03  5.2782676E-05  1.8675007E-07  2.0723586E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.186E-04  1.775E-04  8.298E-01  1.276E+00  5.21E+02  0.00E+00  3.72E+02  0.889140  0.014633  0.0000000E+00  9.7649019223E-02       4.191     3.76   -4.3155   -1.9594   -0.8839   -0.2616   -0.1110   -0.3293   -0.1602   -0.0244   -0.6731   -2.3562
 42  2.598497746197959E+07    7.998175  3.630503  4.354259  7.3087600E-01  2.6506037E-01  2.2383891E-04  2.1006125E-05  8.9380307E-04  1.3833883E-03  2.5441444E-06  1.6105237E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2324  4.354259  -10.133  1.227732  7.553495  4.0492711E-01  5.9116541E-01  1.7234365E-05  4.6408224E-06  2.3206100E-03  5.2107882E-05  1.8285159E-07  2.0446745E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.174E-04  1.766E-04  8.293E-01  1.278E+00  5.19E+02  0.00E+00  3.71E+02  0.890039  0.014773  0.0000000E+00  9.7641870872E-02       4.184     3.79   -4.3263   -1.9736   -0.8830   -0.2613   -0.1109   -0.3290   -0.1600   -0.0244   -0.6723   -2.3527
 43  2.638809044747102E+07    7.998127  3.634903  4.353624  7.3025244E-01  2.6568385E-01  2.1676807E-04  2.0707524E-05  9.0780783E-04  1.3771621E-03  2.6060808E-06  1.5688300E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2302  4.353624  -10.119  1.228769  7.554524  3.9679979E-01  5.9929278E-01  1.7302125E-05  4.6593567E-06  2.3205299E-03  5.2088168E-05  1.8079366E-07  2.0392001E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.162E-04  1.756E-04  8.285E-01  1.279E+00  5.17E+02  0.00E+00  3.71E+02  0.891158  0.014920  0.0000000E+00  9.7634057101E-02       4.178     3.81   -4.3373   -1.9879   -0.8821   -0.2611   -0.1108   -0.3287   -0.1598   -0.0244   -0.6715   -2.3494
 44  2.677128754489560E+07    7.998081  3.639138  4.352855  7.2966481E-01  2.6627138E-01  2.1035911E-04  2.0425753E-05  9.2057469E-04  1.3714472E-03  2.6643045E-06  1.5307857E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2280  4.352855  -10.107  1.229937  7.555570  3.8866939E-01  6.0742323E-01  1.7369735E-05  4.6777994E-06  2.3209071E-03  5.1548019E-05  1.7674092E-07  2.0094447E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.151E-04  1.747E-04  8.276E-01  1.281E+00  5.15E+02  0.00E+00  3.70E+02  0.892573  0.015064  0.0000000E+00  9.7626393482E-02       4.171     3.84   -4.3478   -2.0024   -0.8811   -0.2608   -0.1106   -0.3283   -0.1596   -0.0243   -0.6705   -2.3455
 45  2.716300299699695E+07    7.998032  3.643495  4.352171  7.2901996E-01  2.6691613E-01  2.0348707E-04  2.0111353E-05  9.3433845E-04  1.3652481E-03  2.7282886E-06  1.4897214E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2258  4.352171  -10.093  1.231098  7.556630  3.8050406E-01  6.1558856E-01  1.7433037E-05  4.6954733E-06  2.3207647E-03  5.1606077E-05  1.7517631E-07  2.0048963E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.139E-04  1.737E-04  8.269E-01  1.283E+00  5.13E+02  0.00E+00  3.69E+02  0.893601  0.015211  0.0000000E+00  9.7618477005E-02       4.164     3.87   -4.3587   -2.0168   -0.8801   -0.2605   -0.1105   -0.3280   -0.1594   -0.0243   -0.6697   -2.3419
 46  2.753852547565179E+07    7.997985  3.647757  4.351467  7.2841039E-01  2.6752564E-01  1.9701288E-04  1.9804137E-05  9.4736486E-04  1.3593530E-03  2.7890730E-06  1.4507980E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2237  4.351467  -10.080  1.232400  7.557663  3.7231819E-01  6.2377451E-01  1.7491435E-05  4.7118276E-06  2.3207578E-03  5.1517681E-05  1.7339941E-07  1.9928315E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.128E-04  1.727E-04  8.260E-01  1.284E+00  5.11E+02  0.00E+00  3.69E+02  0.894828  0.015356  0.0000000E+00  9.7610551221E-02       4.158     3.90   -4.3694   -2.0310   -0.8792   -0.2602   -0.1103   -0.3277   -0.1593   -0.0242   -0.6688   -2.3384
 47  2.791039934418819E+07    7.997935  3.651968  4.350752  7.2774965E-01  2.6818638E-01  1.9115947E-04  1.9501958E-05  9.5935630E-04  1.3538011E-03  2.8524035E-06  1.4150221E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2214  4.350752  -10.067  1.233670  7.558739  3.6420861E-01  6.3188413E-01  1.7561283E-05  4.7307974E-06  2.3209108E-03  5.1229295E-05  1.7031076E-07  1.9761765E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.116E-04  1.717E-04  8.255E-01  1.286E+00  5.09E+02  0.00E+00  3.68E+02  0.895673  0.015502  0.0000000E+00  9.7602283617E-02       4.151     3.93   -4.3799   -2.0452   -0.8782   -0.2599   -0.1102   -0.3273   -0.1591   -0.0242   -0.6679   -2.3348
 48  2.826690882022009E+07    7.997888  3.656102  4.350063  7.2714468E-01  2.6879135E-01  1.8570460E-04  1.9217611E-05  9.7054203E-04  1.3486187E-03  2.9110759E-06  1.3816050E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2193  4.350063  -10.055  1.235103  7.559801  3.5602012E-01  6.4007269E-01  1.7641130E-05  4.7527394E-06  2.3212613E-03  5.0698703E-05  1.6659219E-07  1.9496573E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.105E-04  1.709E-04  8.248E-01  1.287E+00  5.07E+02  0.00E+00  3.67E+02  0.896670  0.015646  0.0000000E+00  9.7594311955E-02       4.145     3.96   -4.3903   -2.0590   -0.8772   -0.2597   -0.1101   -0.3270   -0.1589   -0.0241   -0.6671   -2.3313
 49  2.862541161117557E+07    7.997837  3.660254  4.349339  7.2649918E-01  2.6943685E-01  1.8023473E-04  1.8917326E-05  9.8187182E-04  1.3433086E-03  2.9729572E-06  1.3477536E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2171  4.349339  -10.026  1.236528  7.560897  3.4787065E-01  6.4822216E-01  1.7707072E-05  4.7707358E-06  2.3213387E-03  5.0502379E-05  1.6427282E-07  1.9353760E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.093E-04  1.699E-04  8.241E-01  1.338E+00  5.05E+02  0.00E+00  3.67E+02  0.897619  0.015792  0.0000000E+00  9.7585723490E-02       4.138     3.99   -4.4006   -2.0729   -0.8763   -0.2594   -0.1099   -0.3267   -0.1587   -0.0241   -0.6662   -2.3277
 50  2.897403408039843E+07    7.997788  3.664333  4.348602  7.2572694E-01  2.7020914E-01  1.7454978E-04  1.8590005E-05  9.9381028E-04  1.3376136E-03  3.0463813E-06  1.3121300E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2149  4.348602  -10.013  1.238030  7.561983  3.3968918E-01  6.5640374E-01  1.7805333E-05  4.7972349E-06  2.3213472E-03  5.0331812E-05  1.6134150E-07  1.9286407E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.082E-04  1.690E-04  8.237E-01  1.340E+00  5.03E+02  0.00E+00  3.65E+02  0.898131  0.015935  0.0000000E+00  9.7577305946E-02       4.131     4.02   -4.4108   -2.0868   -0.8752   -0.2591   -0.1098   -0.3263   -0.1585   -0.0241   -0.6653   -2.3240
 51  2.931995203950482E+07    7.997736  3.668459  4.347807  7.2502729E-01  2.7090884E-01  1.6934786E-04  1.8280760E-05  1.0047912E-03  1.3323509E-03  3.1122266E-06  1.2793504E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2127  4.347807  -10.001  1.239613  7.563079  3.3153271E-01  6.6456026E-01  1.7869649E-05  4.8151910E-06  2.3215494E-03  4.9994928E-05  1.5922024E-07  1.9099791E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.070E-04  1.680E-04  8.230E-01  1.342E+00  5.01E+02  0.00E+00  3.65E+02  0.899210  0.016083  0.0000000E+00  9.7568317786E-02       4.124     4.06   -4.4211   -2.1010   -0.8742   -0.2588   -0.1096   -0.3259   -0.1583   -0.0240   -0.6644   -2.3201
 52  2.966232082556725E+07    7.997685  3.672640  4.346891  7.2439359E-01  2.7154262E-01  1.6456860E-04  1.7997082E-05  1.0148819E-03  1.3275131E-03  3.1726226E-06  1.2492028E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2107  4.346891   -9.988  1.241191  7.564204  3.2339545E-01  6.7269750E-01  1.7950756E-05  4.8373133E-06  2.3215888E-03  4.9816546E-05  1.5702617E-07  1.8987366E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.059E-04  1.671E-04  8.217E-01  1.344E+00  4.99E+02  0.00E+00  3.65E+02  0.900894  0.016234  0.0000000E+00  9.7559422301E-02       4.117     4.09   -4.4316   -2.1158   -0.8729   -0.2584   -0.1095   -0.3255   -0.1580   -0.0240   -0.6633   -2.3158
 53  3.000610669598098E+07    7.997628  3.676793  4.346095  7.2362523E-01  2.7231100E-01  1.5890964E-04  1.7640696E-05  1.0269683E-03  1.3216514E-03  3.2449057E-06  1.2130921E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2086  4.346095   -9.954  1.242921  7.565372  3.1517902E-01  6.8091398E-01  1.8035274E-05  4.8602066E-06  2.3214682E-03  4.9816357E-05  1.5399000E-07  1.8885116E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.047E-04  1.661E-04  8.211E-01  1.414E+00  4.97E+02  0.00E+00  3.64E+02  0.901810  0.016385  0.0000000E+00  9.7547397478E-02       4.110     4.12   -4.4420   -2.1300   -0.8718   -0.2581   -0.1093   -0.3251   -0.1578   -0.0239   -0.6623   -2.3119
 54  3.032672653393244E+07    7.997573  3.680707  4.345252  7.2296475E-01  2.7297154E-01  1.5433147E-04  1.7349646E-05  1.0368050E-03  1.3168421E-03  3.3070844E-06  1.1837352E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2063  4.345252   -9.942  1.244659  7.566475  3.0706145E-01  6.8903163E-01  1.8095320E-05  4.8775972E-06  2.3216522E-03  4.9505628E-05  1.5288122E-07  1.8719923E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.036E-04  1.653E-04  8.203E-01  1.416E+00  4.95E+02  0.00E+00  3.63E+02  0.902908  0.016527  0.0000000E+00  9.7533036846E-02       4.103     4.16   -4.4518   -2.1438   -0.8707   -0.2578   -0.1091   -0.3247   -0.1576   -0.0239   -0.6613   -2.3079
 55  3.066758341350807E+07    7.997509  3.685025  4.344322  7.2223518E-01  2.7370124E-01  1.5010907E-04  1.7063587E-05  1.0460784E-03  1.3121909E-03  3.3729227E-06  1.1562082E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2045  4.344322   -9.929  1.246454  7.567675  2.9889838E-01  6.9719467E-01  1.8185431E-05  4.9020441E-06  2.3214461E-03  4.9593754E-05  1.4992058E-07  1.8666971E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.026E-04  1.642E-04  8.191E-01  1.420E+00  4.93E+02  0.00E+00  3.63E+02  0.904589  0.016692  0.0000000E+00  9.7516564137E-02       4.096     4.19   -4.4626   -2.1590   -0.8694   -0.2574   -0.1090   -0.3243   -0.1573   -0.0238   -0.6602   -2.3036
 56  3.097870914318414E+07    7.997452  3.688955  4.343523  7.2165180E-01  2.7428467E-01  1.4638215E-04  1.6815604E-05  1.0542024E-03  1.3081529E-03  3.4276274E-06  1.1319997E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2022  4.343523   -9.917  1.248389  7.568824  2.9078667E-01  7.0530650E-01  1.8269605E-05  4.9250772E-06  2.3220145E-03  4.8807011E-05  1.4626948E-07  1.8327318E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.015E-04  1.634E-04  8.185E-01  1.422E+00  4.91E+02  0.00E+00  3.62E+02  0.905434  0.016840  0.0000000E+00  9.7501710244E-02       4.089     4.22   -4.4724   -2.1726   -0.8683   -0.2571   -0.1088   -0.3239   -0.1571   -0.0238   -0.6593   -2.2998
 57  3.131603376714100E+07    7.997384  3.693238  4.342798  7.2095943E-01  2.7497714E-01  1.4243011E-04  1.6541137E-05  1.0629535E-03  1.3037251E-03  3.4903063E-06  1.1060352E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.2001  4.342798   -9.904  1.250276  7.570034  2.8263535E-01  7.1345782E-01  1.8358881E-05  4.9496221E-06  2.3217015E-03  4.9017049E-05  1.4454846E-07  1.8357587E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.004E-04  1.624E-04  8.177E-01  1.423E+00  4.89E+02  0.00E+00  3.62E+02  0.906475  0.017006  0.0000000E+00  9.7484480648E-02       4.083     4.26   -4.4831   -2.1867   -0.8673   -0.2568   -0.1087   -0.3236   -0.1569   -0.0238   -0.6585   -2.2964
 58  3.165040553355586E+07    7.997317  3.697679  4.342003  7.2023219E-01  2.7570453E-01  1.3871189E-04  1.6274196E-05  1.0713050E-03  1.2994298E-03  3.5550342E-06  1.0813498E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1983  4.342003   -9.891  1.252299  7.571290  2.7444627E-01  7.2164695E-01  1.8442976E-05  4.9726184E-06  2.3217363E-03  4.8838964E-05  1.4232790E-07  1.8192613E-10  5.3625424E-04  4.3373812E-05  0.000E+00  9.933E-05  1.614E-04  8.170E-01  1.426E+00  4.88E+02  0.00E+00  3.61E+02  0.907479  0.017182  0.0000000E+00  9.7467430974E-02       4.076     4.29   -4.4942   -2.2016   -0.8663   -0.2565   -0.1085   -0.3232   -0.1567   -0.0237   -0.6575   -2.2926
 59  3.195194964801762E+07    7.997255  3.701627  4.341236  7.1962443E-01  2.7631237E-01  1.3522049E-04  1.6025706E-05  1.0790933E-03  1.2954599E-03  3.6106720E-06  1.0582364E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1960  4.341236   -9.879  1.254393  7.572523  2.6630509E-01  7.2978818E-01  1.8535010E-05  4.9977530E-06  2.3218392E-03  4.8569640E-05  1.4031779E-07  1.8089990E-10  5.3625424E-04  4.3373812E-05  0.000E+00  9.823E-05  1.606E-04  8.165E-01  1.427E+00  4.86E+02  0.00E+00  3.60E+02  0.908067  0.017336  0.0000000E+00  9.7450826605E-02       4.069     4.32   -4.5041   -2.2150   -0.8652   -0.2562   -0.1084   -0.3229   -0.1565   -0.0237   -0.6566   -2.2890
 60  3.229085909220154E+07    7.997183  3.706382  4.340300  7.1884066E-01  2.7709630E-01  1.3156323E-04  1.5751474E-05  1.0874575E-03  1.2910742E-03  3.6789486E-06  1.0336260E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1943  4.340300   -9.865  1.256401  7.573845  2.5811252E-01  7.3798070E-01  1.8632169E-05  5.0245832E-06  2.3213318E-03  4.8988450E-05  1.3875871E-07  1.8157646E-10  5.3625424E-04  4.3373812E-05  0.000E+00  9.716E-05  1.595E-04  8.152E-01  1.431E+00  4.83E+02  0.00E+00  3.60E+02  0.909921  0.017526  0.0000000E+00  9.7432406880E-02       4.061     4.36   -4.5160   -2.2312   -0.8640   -0.2558   -0.1082   -0.3224   -0.1563   -0.0236   -0.6556   -2.2848
 61  3.259559710611634E+07    7.997116  3.710536  4.339398  7.1820504E-01  2.7773204E-01  1.2834189E-04  1.5509615E-05  1.0948023E-03  1.2872409E-03  3.7353445E-06  1.0119539E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1922  4.339398   -9.852  1.258771  7.575129  2.4990612E-01  7.4618712E-01  1.8728799E-05  5.0512017E-06  2.3213285E-03  4.8832837E-05  1.3639340E-07  1.8043795E-10  5.3625424E-04  4.3373812E-05  0.000E+00  9.615E-05  1.587E-04  8.140E-01  1.435E+00  4.81E+02  0.00E+00  3.59E+02  0.911455  0.017691  0.0000000E+00  9.7414157678E-02       4.054     4.40   -4.5263   -2.2456   -0.8627   -0.2555   -0.1080   -0.3220   -0.1560   -0.0236   -0.6545   -2.2807
 62  3.292538491490148E+07    7.997041  3.715292  4.338602  7.1742723E-01  2.7851000E-01  1.2500789E-04  1.5247791E-05  1.1025818E-03  1.2830778E-03  3.8008890E-06  9.8920388E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.1904  4.338602   -9.838  1.260934  7.576486  2.4178455E-01  7.5430874E-01  1.8819209E-05  5.0758637E-06  2.3213851E-03  4.8619428E-05  1.3414337E-07  1.7866750E-10  5.3625424E-04  4.3373812E-05  0.000E+00  9.503E-05  1.577E-04  8.131E-01  1.436E+00  4.79E+02  0.00E+00  3.59E+02  0.912628  0.017887  0.0000000E+00  9.7394936733E-02       4.047     4.44   -4.5382   -2.2612   -0.8617   -0.2552   -0.1078   -0.3216   -0.1558   -0.0235   -0.6536   -2.2770
 63  3.324687346446070E+07    7.996965  3.719935  4.337670  7.1671543E-01  2.7922197E-01  1.2193442E-04  1.5006020E-05  1.1097634E-03  1.2792291E-03  3.8613679E-06  9.6819382E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.1885  4.337670   -9.824  1.263305  7.577851  2.3361775E-01  7.6247561E-01  1.8936369E-05  5.1078091E-06  2.3213058E-03  4.8517126E-05  1.3135091E-07  1.7788909E-10  5.3625424E-04  4.3373812E-05  0.000E+00  9.401E-05  1.569E-04  8.118E-01  1.441E+00  4.77E+02  0.00E+00  3.58E+02  0.914352  0.018082  0.0000000E+00  9.7374892793E-02       4.039     4.47   -4.5498   -2.2770   -0.8604   -0.2548   -0.1077   -0.3212   -0.1556   -0.0235   -0.6526   -2.2728
 64  3.356226510810040E+07    7.996886  3.724507  4.336936  7.1591460E-01  2.8002296E-01  1.1872359E-04  1.4746028E-05  1.1173766E-03  1.2750887E-03  3.9272480E-06  9.4604835E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.1867  4.336936   -9.810  1.265771  7.579251  2.2548738E-01  7.7060596E-01  1.9024080E-05  5.1321832E-06  2.3208323E-03  4.8911874E-05  1.3074296E-07  1.7835284E-10  5.3625424E-04  4.3373812E-05  0.000E+00  9.298E-05  1.559E-04  8.109E-01  1.443E+00  4.75E+02  0.00E+00  3.58E+02  0.915432  0.018275  0.0000000E+00  9.7353736360E-02       4.032     4.51   -4.5613   -2.2918   -0.8594   -0.2545   -0.1075   -0.3209   -0.1554   -0.0235   -0.6518   -2.2694
 65  3.390246087887957E+07    7.996798  3.729478  4.336138  7.1515272E-01  2.8078505E-01  1.1571806E-04  1.4501036E-05  1.1245335E-03  1.2711789E-03  3.9902272E-06  9.2524471E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.1848  4.336138   -9.796  1.268150  7.580711  2.1732845E-01  7.7876497E-01  1.9127390E-05  5.1608762E-06  2.3208119E-03  4.8763704E-05  1.2911967E-07  1.7735436E-10  5.3625425E-04  4.3373813E-05  0.000E+00  9.197E-05  1.549E-04  8.098E-01  1.447E+00  4.73E+02  0.00E+00  3.57E+02  0.916895  0.018491  0.0000000E+00  9.7331071614E-02       4.025     4.55   -4.5737   -2.3079   -0.8583   -0.2542   -0.1074   -0.3205   -0.1552   -0.0234   -0.6509   -2.2658
